feature,importance
categorical__industry_description_pavementhighwayroadstreetbridgeairportrunwayconstruction,0.0005617075596407985
categorical__industry_description_electricpowergenerationfossilfuelegcoaloilgas,0.0005609455495890328
categorical__industry_description_wholesalegrocer,0.0005559111131265888
categorical__industry_description_primerspaintmanufacturing,0.0005557860700499856
categorical__industry_description_roofmembraneinstallation,0.0005544158959956461
categorical__industry_description_tubemadedrawingextrudingpurchasedaluminum,0.0005473198969156572
categorical__industry_description_corporateoffices,0.0005338800236883173
categorical__industry_description_trusseswoodrooffloormanufacturing,0.0005322423079710146
categorical__industry_description_anodizingmetalsmetalproductstrade,0.0005305899295289774
categorical__industry_description_coldstoragewarehousing,0.0005284872614648839
categorical__industry_description_fruittreenutcombinationfarming,0.0005155216642489754
categorical__industry_description_watersupplysystems,0.0004995193566754888
categorical__industry_description_additionalterationrenovationsalebuilderscommercialinstitutionalbuilding,0.0004898366207463278
categorical__industry_description_cranerentaloperator,0.0004894037609955776
categorical__industry_description_bottlesplasticsmanufacturing,0.0004865634120863045
categorical__industry_description_motorfreightcarriergenerallongdistancelesstruckloadltl,0.0004801990341903436
categorical__industry_description_aluminumdiecastingsunfinishedmanufacturing,0.0004790946017939836
categorical__industry_description_telecommunications,0.000476905748805156
categorical__industry_description_dairycattlefarming,0.00047203791797369046
categorical__state_ms,0.0004707499505524659
categorical__industry_description_carpentryframing,0.0004705604144666134
categorical__industry_description_environmentalremediationservices,0.0004697504966738778
categorical__industry_description_steelmillproductsegbarplaterodsheetstructuralshapesmanufacturing,0.00046108090586365996
categorical__industry_description_trafficsignalinstallation,0.00045791737722065485
categorical__industry_description_hotelsresortcasinos,0.00045531804875007247
categorical__industry_description_steelmanufacturing,0.0004539111837238458
categorical__industry_description_cuttingdiesmetalworkingmanufacturing,0.0004519244512436847
categorical__industry_description_wasteexceptsolidhazardouscollectionservices,0.00044105592801194494
categorical__industry_description_concreteproductegstructuralprecaststructuralprestressedinstallation,0.00043976577420410453
categorical__industry_description_outpatienttreatmentcentersclinicsexcepthospitalssubstanceabuseealcoholismdrugaddiction,0.00043629495242890283
categorical__industry_description_scaffolderectingdismantling,0.00043218631292996074
categorical__industry_description_arboristservices,0.00042986412496886866
categorical__industry_description_elevatorescalatorinstallationmodernizaitonrepairmaintenance,0.0004251193093908253
categorical__industry_description_commercialprintingexceptscreenbooks,0.00041769532165623696
categorical__industry_description_verticaltransportationcompany,0.00041140301436857915
categorical__industry_description_metalscrapwastemerchantwholesalers,0.00040612279535495797
